6 skill groups
http://zh.tos.wikia.com/wiki/%E9%97%9C%E5%8D%A1%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1-500
-   500 skills
--  #1  {{ES1}} : [1]  -> 強化盾 -> 敵人只會受到強化符石的攻擊傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/1
--  #2108  {{ES2108}} : [2]  -> [7回暗攻零化] ‧ 自殺 -> 7 回合內，暗屬性成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2108
--  #2109  {{ES2109}} : [2]  -> [3回人攻零化] ‧ 自殺 -> 3 回合內，人類成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2109
--  #2110  {{ES2110}} : [2]  -> [5回人攻零化] ‧ 自殺 -> 5 回合內，人類成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2110
--  #2111  {{ES2111}} : [2]  -> [7回人攻零化] ‧ 自殺 -> 7 回合內，人類成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2111
--  #2112  {{ES2112}} : [2]  -> [3回獸攻零化] ‧ 自殺 -> 3 回合內，獸類成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2112
--  #2113  {{ES2113}} : [2]  -> [5回獸攻零化] ‧ 自殺 -> 5 回合內，獸類成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2113
--  #2114  {{ES2114}} : [2]  -> [7回獸攻零化] ‧ 自殺 -> 7 回合內，獸類成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2114
--  #2115  {{ES2115}} : [2]  -> [3回妖攻零化] ‧ 自殺 -> 3 回合內，妖精類成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2115
--  #2116  {{ES2116}} : [2]  -> [5回妖攻零化] ‧ 自殺 -> 5 回合內，妖精類成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2116
--  #2117  {{ES2117}} : [2]  -> [7回妖攻零化] ‧ 自殺 -> 7 回合內，妖精類成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2117
--  #2118  {{ES2118}} : [2]  -> [3回龍攻零化] ‧ 自殺 -> 3 回合內，龍類成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2118
--  #2119  {{ES2119}} : [2]  -> [5回龍攻零化] ‧ 自殺 -> 5 回合內，龍類成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2119
--  #2120  {{ES2120}} : [2]  -> [7回龍攻零化] ‧ 自殺 -> 7 回合內，龍類成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2120
--  #2121  {{ES2121}} : [2]  -> [3回神攻零化] ‧ 自殺 -> 3 回合內，神族成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2121
--  #2122  {{ES2122}} : [2]  -> [5回神攻零化] ‧ 自殺 -> 5 回合內，神族成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2122
--  #2123  {{ES2123}} : [2]  -> [7回神攻零化] ‧ 自殺 -> 7 回合內，神族成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2123
--  #2124  {{ES2124}} : [2]  -> [3回魔攻零化] ‧ 自殺 -> 3 回合內，魔族成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2124
--  #2125  {{ES2125}} : [2]  -> [5回魔攻零化] ‧ 自殺 -> 5 回合內，魔族成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2125
--  #2126  {{ES2126}} : [2]  -> [7回魔攻零化] ‧ 自殺 -> 7 回合內，魔族成員的攻擊力減至 0。<br>敵人下回合會扣除自身生命力 100%，期間不受任何攻擊傷害及無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2126
--  #2127  {{ES2127}} : [3]  -> 同屬防禦75% ‧ 首回圍城-攻後敵屬弱化鎖定10% ‧ 越扣越強25% -> 與敵人屬性相同的攻擊傷害減至 25%。<br>首回合敵人會鎖定所有符石及受到敵人攻擊時鎖定與敵人屬性相同的符石；每消除 1 粒被鎖定的符石，全隊攻擊力減少 10% (發動龍刻脈動視作消除場上的鎖定符石)。<br>首回合敵人發動攻擊時會扣除召喚師 25% 生命力 (無視所有減傷效果和意志技能)；受到敵人攻擊次數愈多時，攻擊力會持續提升 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2127
--  #2128  {{ES2128}} : [3]  -> 同屬防禦90% ‧ 首回圍城-攻後敵屬弱化鎖定20% ‧ 越扣越強50% -> 與敵人屬性相同的攻擊傷害減至 10%。<br>首回合敵人會鎖定所有符石及受到敵人攻擊時鎖定與敵人屬性相同的符石；每消除 1 粒被鎖定的符石，全隊攻擊力減少 20% (發動龍刻脈動視作消除場上的鎖定符石)。<br>首回合敵人發動攻擊時會扣除召喚師 50% 生命力 (無視所有減傷效果和意志技能)；受到敵人攻擊次數愈多時，攻擊力會持續提升 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2128
--  #2129  {{ES2129}} : [3]  -> 同屬防禦75% ‧ 中毒40% ‧ 首回攻後雙重敵屬電擊 -> 與敵人屬性相同的攻擊傷害減至 25%。<br>此外，敵人會令召喚師所有成員中毒，每回合扣除召喚師 40% 生命力，直至敵人死亡。<br>首回合及受到敵人攻擊時，敵人會電擊 2 粒與敵人屬性相同的符石；如有符石被電擊而未消除時，該回合無法對敵人造成攻擊傷害。被電擊的符石一經觸碰，即時停止移動符石。 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2129
--  #2130  {{ES2130}} : [3]  -> 同屬防禦90% ‧ 中毒90% ‧ 首回攻後三重敵屬電擊 -> 與敵人屬性相同的攻擊傷害減至 10%。<br>此外，敵人會令召喚師所有成員中毒，每回合扣除召喚師 90% 生命力，直至敵人死亡。<br>首回合及受到敵人攻擊時，敵人會電擊 3 粒與敵人屬性相同的符石；如有符石被電擊而未消除時，該回合無法對敵人造成攻擊傷害。被電擊的符石一經觸碰，即時停止移動符石。 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2130
--  #2131  {{ES2131}} : [3]  -> 同屬防禦75% ‧ 人類禁錮 ‧ 強化盾-非強化反擊100% -> 與敵人屬性相同的攻擊傷害減至 25%。<br>首回合敵人會永久封鎖人類成員的主動技能及其攻擊。<br>敵人只會受到強化符石的攻擊傷害；若受到非強化符石的攻擊，敵人會反擊自身 100% 攻擊傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2131
--  #2132  {{ES2132}} : [3]  -> 同屬防禦90% ‧ 人類禁錮 ‧ 強化盾-非強化二連反擊100% -> 與敵人屬性相同的攻擊傷害減至 10%。<br>首回合敵人會永久封鎖人類成員的主動技能及其攻擊。<br>敵人只會受到強化符石的攻擊傷害；若受到非強化符石的攻擊，敵人會連續反擊自身 100% 攻擊傷害 2 次 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2132
--  #2133  {{ES2133}} : [3]  -> 同屬防禦75% ‧ 人類禁錮 ‧ 越戰越強-銀 -> 與敵人屬性相同的攻擊傷害減至 25%。<br>首回合敵人會永久封鎖人類成員的主動技能及其攻擊。<br>敵人生命力愈低時，攻擊力會提升，達到一定血量時並會連撃 2 次 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2133
--  #2134  {{ES2134}} : [3]  -> 同屬防禦90% ‧ 人類禁錮 ‧ 越戰越強-金 -> 與敵人屬性相同的攻擊傷害減至 10%。<br>首回合敵人會永久封鎖人類成員的主動技能及其攻擊。<br>敵人生命力愈低時，攻擊力會大幅提升，達到一定血量時並會連撃 2 次 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2134
--  #2135  {{ES2135}} : [3]  -> 同屬防禦75% ‧ 獸類禁錮 ‧ 中毒40% -> 與敵人屬性相同的攻擊傷害減至 25%。<br>首回合敵人會永久封鎖獸類成員的主動技能及其攻擊。<br>敵人會令召喚師所有成員中毒，每回合扣除召喚師 40% 生命力，直至敵人死亡 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2135
--  #2136  {{ES2136}} : [3]  -> 同屬防禦90% ‧ 獸類禁錮 ‧ 中毒90% -> 與敵人屬性相同的攻擊傷害減至 10%。<br>首回合敵人會永久封鎖獸類成員的主動技能及其攻擊。<br>敵人會令召喚師所有成員中毒，每回合扣除召喚師 90% 生命力，直至敵人死亡 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2136
--  #2137  {{ES2137}} : [4]  -> 同屬防禦75% ‧ 獸類技能封鎖-攻擊提升 ‧ 攻後外內木輪轉-消木敵回2-10% -> 與敵人屬性相同的攻擊傷害減至 25%。<br>首回合敵人會永久封鎖獸類成員的主動技能，召喚師隊伍中有獸類成員時，敵人攻擊力提升。<br>當首次受到敵人攻擊時，場上外側的符石會轉化為木符石；第 2 次受到敵人攻擊時，場上中央 6 粒符石會轉化為木符石。以上攻擊循環周而復始。<br>每消除 1 粒木符石，敵人回復自身生命力 2%；消除 1 粒木強化符石，敵人回復自身生命力 10%，每回合敵人最多回復自身生命力 80% -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2137
--  #2138  {{ES2138}} : [4]  -> 同屬防禦90% ‧ 獸類技能封鎖-攻擊提升 ‧ 攻後外內木輪轉-消木敵回2-10% -> 與敵人屬性相同的攻擊傷害減至 10%。<br>首回合敵人會永久封鎖獸類成員的主動技能，召喚師隊伍中有獸類成員時，敵人攻擊力提升。<br>當首次受到敵人攻擊時，場上外側的符石會轉化為木符石；第 2 次受到敵人攻擊時，場上中央 6 粒符石會轉化為木符石。以上攻擊循環周而復始。<br>每消除 1 粒木符石，敵人回復自身生命力 2%；消除 1 粒木強化符石，敵人回復自身生命力 10%，每回合敵人最多回復自身生命力 80% -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2138
--  #2139  {{ES2139}} : [3]  -> 同屬防禦75% ‧ 神族禁錮 ‧ 6+Combo追擊盾 -> 與敵人屬性相同的攻擊傷害減至 25%。<br>首回合敵人會永久封鎖神族成員的主動技能及其攻擊。<br>6 連擊 (Combo) 或以上才會對敵人造成攻擊傷害，否則敵人會按召喚師發動連擊 (Combo) 數目的多寡而作出相應次數的攻擊 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2139
--  #2140  {{ES2140}} : [3]  -> 同屬防禦90% ‧ 神族禁錮 ‧ 10+Combo追擊盾 -> 與敵人屬性相同的攻擊傷害減至 10%。<br>首回合敵人會永久封鎖神族成員的主動技能及其攻擊。<br>10 連擊 (Combo) 或以上才會對敵人造成攻擊傷害，否則敵人會按召喚師發動連擊 (Combo) 數目的多寡而作出相應次數的攻擊 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2140
--  #2141  {{ES2141}} : [4]  -> 同屬防禦75% ‧ 神族技能封鎖-攻擊提升 ‧ 循環累積15+相剋符石盾 ‧ 越攻越強 -> 與敵人屬性相同的攻擊傷害減至 25%。<br>首回合敵人會永久封鎖神族成員的主動技能，召喚師隊伍中有神族成員時，敵人攻擊力提升。<br>召喚師需累積消除 15 粒或以上、克制敵人屬性的符石 (不受轉換屬性技能影響)，才會對敵人造成攻擊傷害 。如果達成上述條件，敵人會在 CD 0 時重置符石數目；反之，CD 0 時敵人會發動攻擊。<br>敵人攻擊次數愈多時，攻擊力會大幅提升，達到一定次數時會連撃 2 次 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2141
--  #2142  {{ES2142}} : [4]  -> 同屬防禦90% ‧ 神族技能封鎖-攻擊提升 ‧ 循環累積30+相剋符石盾 ‧ 越攻越強 -> 與敵人屬性相同的攻擊傷害減至 10%。<br>首回合敵人會永久封鎖神族成員的主動技能，召喚師隊伍中有神族成員時，敵人攻擊力提升。<br>召喚師需累積消除 30 粒或以上、克制敵人屬性的符石 (不受轉換屬性技能影響)，才會對敵人造成攻擊傷害 。如果達成上述條件，敵人會在 CD 0 時重置符石數目；反之，CD 0 時敵人會發動攻擊。<br>敵人攻擊次數愈多時，攻擊力會大幅提升，達到一定次數時會連撃 2 次 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2142
--  #2143  {{ES2143}} : [4]  -> 同屬防禦75% ‧ 妖精技能封鎖-攻擊提升 ‧ 2秒轉珠 -> 與敵人屬性相同的攻擊傷害減至 25%。<br>首回合敵人會永久封鎖妖精類成員的主動技能，召喚師隊伍中有妖精類成員時，敵人攻擊力提升。<br>移動符石時間會縮短至 2 秒 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2143
--  #2144  {{ES2144}} : [4]  -> 同屬防禦90% ‧ 妖精技能封鎖-攻擊提升 ‧ 2秒轉珠 -> 與敵人屬性相同的攻擊傷害減至 10%。<br>首回合敵人會永久封鎖妖精類成員的主動技能，召喚師隊伍中有妖精類成員時，敵人攻擊力提升。<br>移動符石時間會縮短至 2 秒 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2144
--  #2145  {{ES2145}} : [3]  -> 同屬防禦75% ‧ 妖精禁錮 ‧ 延伸燃燒10% -> 與敵人屬性相同的攻擊傷害減至 25%。<br>首回合敵人會永久封鎖妖精類成員的主動技能及其攻擊。<br>敵人會隨機燃燒 1 個位置，其後每回合燃燒範圍延伸至周邊的其中 1 個位置。每觸碰被燃燒的位置，將扣除召喚師 10% 生命力 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2145
--  #2146  {{ES2146}} : [3]  -> 同屬防禦90% ‧ 妖精禁錮 ‧ 雙重延伸燃燒10% -> 與敵人屬性相同的攻擊傷害減至 10%。<br>首回合敵人會永久封鎖妖精類成員的主動技能及其攻擊。<br>敵人會隨機燃燒 1 個位置，其後每回合燃燒範圍延伸至周邊的其中 2 個位置。每觸碰被燃燒的位置，將扣除召喚師 10% 生命力 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2146
--  #2147  {{ES2147}} : [3]  -> 同屬防禦75% ‧ 龍類禁錮 ‧ X形燃燒10% -> 與敵人屬性相同的攻擊傷害減至 25%。<br>首回合敵人會永久封鎖龍類成員的主動技能及其攻擊。<br>敵人會燃燒 10 個固定位置，每觸碰被燃燒的位置，將扣除召喚師 10% 生命力 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2147
--  #2148  {{ES2148}} : [3]  -> 同屬防禦90% ‧ 龍類禁錮 ‧ X形燃燒10% -> 與敵人屬性相同的攻擊傷害減至 10%。<br>首回合敵人會永久封鎖龍類成員的主動技能及其攻擊。<br>敵人會燃燒 10 個固定位置，每觸碰被燃燒的位置，將扣除召喚師 10% 生命力 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2148
--  #2149  {{ES2149}} : [4]  -> 同屬防禦75% ‧ 龍類技能封鎖-攻擊提升 ‧ 首消光傷害吸收 -> 與敵人屬性相同的攻擊傷害減至 25%。<br>首回合敵人會永久封鎖龍類成員的主動技能，召喚師隊伍中有龍類成員時，敵人攻擊力提升。<br>消除光屬性的連擊 (Combo) 時 (只計算首批消除的符石)，敵人會回復相等於該回合召喚師所造成傷害的血量 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2149
--  #2150  {{ES2150}} : [4]  -> 同屬防禦90% ‧ 龍類技能封鎖-攻擊提升 ‧ 首消光傷害吸收 -> 與敵人屬性相同的攻擊傷害減至 10%。<br>首回合敵人會永久封鎖龍類成員的主動技能，召喚師隊伍中有龍類成員時，敵人攻擊力提升。<br>消除光屬性的連擊 (Combo) 時 (只計算首批消除的符石)，敵人會回復相等於該回合召喚師所造成傷害的血量 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2150
--  #2151  {{ES2151}} : [4]  -> 同屬防禦75% ‧ 魔族技能封鎖-攻擊提升 ‧ 無法控制 -> 與敵人屬性相同的攻擊傷害減至 25%。<br>首回合敵人會永久封鎖魔族成員的主動技能，召喚師隊伍中有魔族成員時，敵人攻擊力提升。<br>敵人會無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2151
--  #2152  {{ES2152}} : [4]  -> 同屬防禦90% ‧ 魔族技能封鎖-攻擊提升 ‧ 無法控制 -> 與敵人屬性相同的攻擊傷害減至 10%。<br>首回合敵人會永久封鎖魔族成員的主動技能，召喚師隊伍中有魔族成員時，敵人攻擊力提升。<br>敵人會無視所有控制技能 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2152
--  #2153  {{ES2153}} : [3]  -> 同屬防禦75% ‧ 魔族禁錮 ‧ 25%盾 -> 與敵人屬性相同的攻擊傷害減至 25%。<br>首回合敵人會永久封鎖魔族成員的主動技能及其攻擊。<br>每回合攻擊最多只能造成敵人生命力 25% 的傷害 (主動技除外) -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2153
--  #2154  {{ES2154}} : [3]  -> 同屬防禦90% ‧ 魔族禁錮 ‧ 20%盾 -> 與敵人屬性相同的攻擊傷害減至 10%。<br>首回合敵人會永久封鎖魔族成員的主動技能及其攻擊。<br>每回合攻擊最多只能造成敵人生命力 20% 的傷害 (主動技除外) -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2154
--  #2155  {{ES2155}} : [3]  -> 先攻-二五直行轉火 ‧ 攻後火縱橫輪轉 ‧ 強化盾 -> 敵人只會受到強化符石的攻擊傷害。<br>首回合敵人會優先攻擊 1 次，並將第 2 及第 5 直行的符石轉化為火符石。<br>其後首次受到敵人攻擊時，隨機將 1 橫行的符石轉化為火符石；當第 2 次受到敵人攻擊時，隨機將 1 直行的符石轉化為火符石。以上攻擊循環 (不包括優先攻擊) 周而復始 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2155
--  #2156  {{ES2156}} : [4]  -> 先攻-二五直行轉木 ‧ 攻後木縱橫輪轉 ‧ 強化盾 -> 敵人只會受到強化符石的攻擊傷害。<br>首回合敵人會優先攻擊 1 次，並將第 2 及第 5 直行的符石轉化為木符石。<br>其後首次受到敵人攻擊時，隨機將 1 橫行的符石轉化為木符石；當第 2 次受到敵人攻擊時，隨機將 1 直行的符石轉化為木符石。以上攻擊循環 (不包括優先攻擊) 周而復始 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2156
--  #2157  {{ES2157}} : [4]  -> 先攻-二五直行轉光 ‧ 攻後光縱橫輪轉 ‧ 強化盾 -> 敵人只會受到強化符石的攻擊傷害。<br>首回合敵人會優先攻擊 1 次，並將第 2 及第 5 直行的符石轉化為光符石。<br>其後首次受到敵人攻擊時，隨機將 1 橫行的符石轉化為光符石；當第 2 次受到敵人攻擊時，隨機將 1 直行的符石轉化為光符石。以上攻擊循環 (不包括優先攻擊) 周而復始 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2157
--  #2158  {{ES2158}} : [4]  -> 先攻-二五直行轉暗 ‧ 攻後暗縱橫輪轉 ‧ 強化盾 -> 敵人只會受到強化符石的攻擊傷害。<br>首回合敵人會優先攻擊 1 次，並將第 2 及第 5 直行的符石轉化為暗符石。<br>其後首次受到敵人攻擊時，隨機將 1 橫行的符石轉化為暗符石；當第 2 次受到敵人攻擊時，隨機將 1 直行的符石轉化為暗符石。以上攻擊循環 (不包括優先攻擊) 周而復始 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2158
--  #2159  {{ES2159}} : [3]  -> 附加消除重置 ‧ 黑白符石 -> 首回合敵人會消除召喚師所有附加效果，其技能 CD 將被重置。<br>將所有符石變為黑白色 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2159
--  #2160  {{ES2160}} : [3]  -> 附加消除重置 ‧ 4+Combo追擊盾 -> 首回合敵人會消除召喚師所有附加效果，其技能 CD 將被重置。<br>4 連擊 (Combo) 或以上才會對敵人造成攻擊傷害，否則敵人會按召喚師發動連擊 (Combo) 數目的多寡而作出相應次數的攻擊 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2160
--  #2161  {{ES2161}} : [3]  -> 附加消除重置 ‧ 6+Combo追擊盾 -> 首回合敵人會消除召喚師所有附加效果，其技能 CD 將被重置。<br>6 連擊 (Combo) 或以上才會對敵人造成攻擊傷害，否則敵人會按召喚師發動連擊 (Combo) 數目的多寡而作出相應次數的攻擊 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2161
--  #2162  {{ES2162}} : [3]  -> 附加消除重置 ‧ 8+Combo追擊盾 -> 首回合敵人會消除召喚師所有附加效果，其技能 CD 將被重置。<br>8 連擊 (Combo) 或以上才會對敵人造成攻擊傷害，否則敵人會按召喚師發動連擊 (Combo) 數目的多寡而作出相應次數的攻擊 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2162
--  #2163  {{ES2163}} : [3]  -> 附加消除重置 ‧ 軌跡隱藏 -> 首回合敵人會消除召喚師所有附加效果，其技能 CD 將被重置。<br>敵人會持續將移動符石時所觸碰的符石轉化為隱藏符石 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2163
--  #2164  {{ES2164}} : [3]  -> 附加消除重置 ‧ 軌跡黏附 -> 首回合敵人會消除召喚師所有附加效果，其技能 CD 將被重置。<br>敵人會持續黏附移動符石時所觸碰的符石，被黏附的符石一經觸碰，即時停止移動符石 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2164
--  #2165  {{ES2165}} : [3]  -> 附加消除重置 ‧ 始終盾 -> 首回合敵人會消除召喚師所有附加效果，其技能 CD 將被重置。<br>每回合以指定位置 (綠色漩渦) 的符石開始轉珠及在指定位置 (紅色漩渦) 結束轉珠，才會發動攻擊和回復。<br>(達成條件前，無法進行回復) -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2165
--  #2166  {{ES2166}} : [3]  -> (5回攻擊無效) ‧ 攻後側行風化3000 ‧ 強化盾 -> 敵人只會受到強化符石的攻擊傷害。<br>敵人會令召喚師的攻擊力減至 0，持續 5 回合。<br>當受到敵人攻擊時，敵人會將最左及最右兩側直行的符石風化，一經觸碰，即時停止移動符石，並對召喚師造成 3000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2166
--  #2167  {{ES2167}} : [3]  -> (5回攻擊無效) ‧ 攻後側行風化6000 ‧ 強化盾 -> 敵人只會受到強化符石的攻擊傷害。<br>敵人會令召喚師的攻擊力減至 0，持續 5 回合。<br>當受到敵人攻擊時，敵人會將最左及最右兩側直行的符石風化，一經觸碰，即時停止移動符石，並對召喚師造成 6000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2167
--  #2168  {{ES2168}} : [3]  -> (5回攻擊無效) ‧ 攻後側行風化9000 ‧ 強化盾 -> 敵人只會受到強化符石的攻擊傷害。<br>敵人會令召喚師的攻擊力減至 0，持續 5 回合。<br>當受到敵人攻擊時，敵人會將最左及最右兩側直行的符石風化，一經觸碰，即時停止移動符石，並對召喚師造成 9000 點傷害 -> http://zh.tos.wikia.com/wiki/%E6%95%B5%E4%BA%BA%E6%8A%80%E8%83%BD/2168
